"subject";"KatCode";"Cond";"Nr";"Item";"Semantische.Kategorie";"uebergeordnete.Kategorie";"OberkatCode";"Dateiname";"DG";"g_ng";"Session";"ordinaAll";"g_ng_count";"RT";"errorcode";"filler_used";"g_ng_count_cent";"pos_in_cat";"g_ng_count_1_5";"alt_g_ng";"alt_g_ng_cent";"DG_cent";"valid";"ItemID"
"20";"18";"JN";5;"Schulranzen";"Taschen";"Kleidung";2;"schulranzen";"3";"g2";10;101;81;814;0;"";-2;1;1;0;-2,50205026455026;0,5;320;"1805"
"20";"41";"SN";4;"Schilf";"Pflanzen";"MiscII";8;"schilf";"3";"g2";10;101;81;1105;0;"";-2;1;1;0;-2,50205026455026;0,5;320;"4104"
"20";"18";"JN";2;"Handtasche";"Taschen";"Kleidung";2;"handtasche";"3";"g2";10;105;83;818;0;"";0;5;3;2;-0,502050264550264;0,5;320;"1802"
"20";"41";"SN";10;"Bambus";"Pflanzen";"MiscII";8;"bambus";"3";"g2";10;105;82;1060;0;"";-1;5;2;3;0,497949735449736;0,5;320;"4110"
"20";"18";"JN";10;"Brustbeutel";"Taschen";"Kleidung";2;"brustbeutel";"3";"g2";10;107;84;920;0;"";1;7;4;3;0,497949735449736;0,5;320;"1810"
"20";"41";"SN";6;"Hanf";"Pflanzen";"MiscII";8;"hanf";"3";"g2";10;107;83;746;0;"";0;7;3;4;1,49794973544974;0,5;320;"4106"
"20";"41";"SN";1;"Kleeblatt";"Pflanzen";"MiscII";8;"kleeblatt";"3";"g2";10;109;84;735;0;"";1;9;4;5;2,49794973544974;0,5;320;"4101"
"20";"41";"SN";9;"AloeVera";"Pflanzen";"MiscII";8;"aloevera";"3";"g2";10;110;85;1119;0;"";2;10;5;5;2,49794973544974;0,5;320;"4109"
"20";"18";"JN";3;"Koffer";"Taschen";"Kleidung";2;"koffer";"3";"g2";10;110;85;888;0;"";2;10;5;5;2,49794973544974;0,5;320;"1803"
"20";"19";"JN";3;"Kirsche";"Obst";"Lebensmittel";3;"kirsche";"3";"g2";10;101;81;666;0;"";-2;1;1;0;-2,50205026455026;0,5;320;"1903"
"20";"28";"SN";6;"Wohnmobil";"Strasse";"Fortbewegungsmittel";5;"wohnmobil";"3";"g2";10;101;81;700;0;"";-2;1;1;0;-2,50205026455026;0,5;320;"2806"
"20";"19";"JN";1;"Apfel";"Obst";"Lebensmittel";3;"apfel";"3";"g2";10;103;82;764;0;"";-1;3;2;1;-1,50205026455026;0,5;320;"1901"
"20";"28";"SN";1;"Auto";"Strasse";"Fortbewegungsmittel";5;"auto";"3";"g2";10;102;82;676;0;"";-1;2;2;0;-2,50205026455026;0,5;320;"2801"
"20";"19";"JN";2;"Birne";"Obst";"Lebensmittel";3;"birne";"3";"g2";10;104;83;621;0;"";0;4;3;1;-1,50205026455026;0,5;320;"1902"
"20";"19";"JN";6;"Erdbeere";"Obst";"Lebensmittel";3;"erdbeere";"3";"g2";10;106;84;630;0;"";1;6;4;2;-0,502050264550264;0,5;320;"1906"
"20";"28";"SN";7;"Rennwagen";"Strasse";"Fortbewegungsmittel";5;"rennwagen";"3";"g2";10;104;83;946;0;"";0;4;3;1;-1,50205026455026;0,5;320;"2807"
"20";"19";"JN";9;"Ananas";"Obst";"Lebensmittel";3;"ananas";"3";"g2";10;110;85;544;0;"";2;10;5;5;2,49794973544974;0,5;320;"1909"
"20";"28";"SN";3;"Bus";"Strasse";"Fortbewegungsmittel";5;"bus";"3";"g2";10;110;85;683;0;"";2;10;5;5;2,49794973544974;0,5;320;"2803"
"20";"43";"SN";9;"Sektglas";"Trinkgefaesse";"MiscII";8;"sektglas";"3";"g2";10;101;81;868;0;"";-2;1;1;0;-2,50205026455026;0,5;320;"4309"
"20";"44";"JN";9;"Rohrzange";"Heimwerker";"Werkzeug";4;"rohrzange";"3";"g2";10;101;81;753;0;"";-2;1;1;0;-2,50205026455026;0,5;320;"4409"
"20";"44";"JN";7;"Teppichmesser";"Heimwerker";"Werkzeug";4;"teppichmesser";"3";"g2";10;103;82;898;0;"";-1;3;2;1;-1,50205026455026;0,5;320;"4407"
"20";"44";"JN";2;"Wasserwaage";"Heimwerker";"Werkzeug";4;"wasserwaage";"3";"g2";10;105;83;920;0;"";0;5;3;2;-0,502050264550264;0,5;320;"4402"
"20";"43";"SN";10;"Trinkschlauch";"Trinkgefaesse";"MiscII";8;"trinkschlauch";"3";"g2";10;104;82;1177;0;"";-1;4;2;2;-0,502050264550264;0,5;320;"4310"
"20";"43";"SN";4;"Karaffe";"Trinkgefaesse";"MiscII";8;"karaffe";"3";"g2";10;105;83;1010;0;"";0;5;3;2;-0,502050264550264;0,5;320;"4304"
"20";"44";"JN";6;"Meterstab";"Heimwerker";"Werkzeug";4;"meterstab";"3";"g2";10;109;84;1438;0;"";1;9;4;5;2,49794973544974;0,5;320;"4406"
"20";"44";"JN";1;"Schraubenzieher";"Heimwerker";"Werkzeug";4;"schraubenzieher";"3";"g2";10;110;85;842;0;"";2;10;5;5;2,49794973544974;0,5;320;"4401"
"20";"43";"SN";6;"Weinglas";"Trinkgefaesse";"MiscII";8;"weinglas";"3";"g2";10;108;84;770;0;"";1;8;4;4;1,49794973544974;0,5;320;"4306"
"20";"43";"SN";8;"Bierkrug";"Trinkgefaesse";"MiscII";8;"bierkrug";"3";"g2";10;110;85;963;0;"";2;10;5;5;2,49794973544974;0,5;320;"4308"
"20";"27";"JN";3;"Tretboot";"Wasser";"Fortbewegungsmittel";5;"tretboot";"3";"g2";10;101;81;1046;0;"";-2;1;1;0;-2,50205026455026;0,5;320;"2703"
"20";"31";"SN";5;"Stuhl";"Sitzen";"Moebel";6;"stuhl";"3";"g2";10;101;81;1078;0;"";-2;1;1;0;-2,50205026455026;0,5;320;"3105"
"20";"31";"SN";8;"Sitzsack";"Sitzen";"Moebel";6;"sitzsack";"3";"g2";10;104;82;864;0;"";-1;4;2;2;-0,502050264550264;0,5;320;"3108"
"20";"27";"JN";2;"Segelschiff";"Wasser";"Fortbewegungsmittel";5;"segelschiff";"3";"g2";10;104;82;682;0;"";-1;4;2;2;-0,502050264550264;0,5;320;"2702"
"20";"31";"SN";9;"Kinderhochsitz";"Sitzen";"Moebel";6;"kinderhochsitz";"3";"g2";10;107;83;1164;0;"";0;7;3;4;1,49794973544974;0,5;320;"3109"
"20";"27";"JN";8;"Dampfer";"Wasser";"Fortbewegungsmittel";5;"dampfer";"3";"g2";10;105;83;1143;0;"";0;5;3;2;-0,502050264550264;0,5;320;"2708"
"20";"27";"JN";4;"U-Boot";"Wasser";"Fortbewegungsmittel";5;"u-boot";"3";"g2";10;106;84;687;0;"";1;6;4;2;-0,502050264550264;0,5;320;"2704"
"20";"31";"SN";2;"Hocker";"Sitzen";"Moebel";6;"hocker";"3";"g2";10;109;84;874;0;"";1;9;4;5;2,49794973544974;0,5;320;"3102"
"20";"31";"SN";1;"Couch";"Sitzen";"Moebel";6;"couch";"3";"g2";10;110;85;782;0;"";2;10;5;5;2,49794973544974;0,5;320;"3101"
"20";"27";"JN";5;"Kanu";"Wasser";"Fortbewegungsmittel";5;"kanu";"3";"g2";10;110;85;721;0;"";2;10;5;5;2,49794973544974;0,5;320;"2705"
"20";"23";"SN";2;"Kelle";"Werkzeug_Kueche";"Werkzeug";4;"kelle";"3";"g2";10;101;81;840;0;"";-2;1;1;0;-2,50205026455026;0,5;320;"2302"
"20";"13";"JN";9;"Grashuepfer";"Insekten";"Tiere";1;"grashuepfer";"3";"g2";10;101;81;763;0;"";-2;1;1;0;-2,50205026455026;0,5;320;"1309"
"20";"23";"SN";9;"Puerierstab";"Werkzeug_Kueche";"Werkzeug";4;"puerierstab";"3";"g2";10;104;82;1030;0;"";-1;4;2;2;-0,502050264550264;0,5;320;"2309"
"20";"13";"JN";6;"Skorpion";"Insekten";"Tiere";1;"skorpion";"3";"g2";10;102;82;969;0;"";-1;2;2;0;-2,50205026455026;0,5;320;"1306"
"20";"13";"JN";4;"Ameise";"Insekten";"Tiere";1;"ameise";"3";"g2";10;104;83;848;0;"";0;4;3;1;-1,50205026455026;0,5;320;"1304"
"20";"23";"SN";7;"Loeffel";"Werkzeug_Kueche";"Werkzeug";4;"loeffel";"3";"g2";10;106;84;683;0;"";1;6;4;2;-0,502050264550264;0,5;320;"2307"
"20";"13";"JN";10;"Muecke";"Insekten";"Tiere";1;"muecke";"3";"g2";10;107;84;1061;0;"";1;7;4;3;0,497949735449736;0,5;320;"1310"
"20";"23";"SN";5;"Dosenoeffner";"Werkzeug_Kueche";"Werkzeug";4;"dosenoeffner";"3";"g2";10;110;85;937;0;"";2;10;5;5;2,49794973544974;0,5;320;"2305"
"20";"30";"JN";1;"Bagger";"Bau";"Fortbewegungsmittel";5;"bagger";"3";"g2";10;101;81;701;0;"";-2;1;1;0;-2,50205026455026;0,5;320;"3001"
"20";"21";"SN";3;"Spargel";"Gemuese";"Lebensmittel";3;"spargel";"3";"g2";10;101;81;575;0;"";-2;1;1;0;-2,50205026455026;0,5;320;"2103"
"20";"30";"JN";10;"Abrissbirne";"Bau";"Fortbewegungsmittel";5;"abrissbirne";"3";"g2";10;103;82;1121;0;"";-1;3;2;1;-1,50205026455026;0,5;320;"3010"
"20";"21";"SN";9;"Brokkoli";"Gemuese";"Lebensmittel";3;"brokkoli";"3";"g2";10;103;82;628;0;"";-1;3;2;1;-1,50205026455026;0,5;320;"2109"
"20";"21";"SN";5;"Radieschen";"Gemuese";"Lebensmittel";3;"radieschen";"3";"g2";10;104;83;734;0;"";0;4;3;1;-1,50205026455026;0,5;320;"2105"
"20";"21";"SN";7;"Karotte";"Gemuese";"Lebensmittel";3;"karotte";"3";"g2";10;107;84;745;0;"";1;7;4;3;0,497949735449736;0,5;320;"2107"
"20";"30";"JN";6;"Walze";"Bau";"Fortbewegungsmittel";5;"walze";"3";"g2";10;107;83;942;0;"";0;7;3;4;1,49794973544974;0,5;320;"3006"
"20";"30";"JN";5;"Betonmischer";"Bau";"Fortbewegungsmittel";5;"betonmischer";"3";"g2";10;110;85;1074;0;"";2;10;5;5;2,49794973544974;0,5;320;"3005"
"20";"14";"JN";6;"Karpfen";"Fische";"Tiere";1;"karpfen";"3";"g2";10;101;81;1119;0;"";-2;1;1;0;-2,50205026455026;0,5;320;"1406"
"20";"14";"JN";5;"Goldfisch";"Fische";"Tiere";1;"goldfisch";"3";"g2";10;103;82;882;0;"";-1;3;2;1;-1,50205026455026;0,5;320;"1405"
"20";"15";"SN";2;"Pudelmuetze";"Kopfbedeckung";"Kleidung";2;"pudelmuetze";"3";"g2";10;101;81;1033;0;"";-2;1;1;0;-2,50205026455026;0,5;320;"1502"
"20";"14";"JN";3;"Kugelfisch";"Fische";"Tiere";1;"kugelfisch";"3";"g2";10;105;83;1007;0;"";0;5;3;2;-0,502050264550264;0,5;320;"1403"
"20";"15";"SN";7;"Kochmuetze";"Kopfbedeckung";"Kleidung";2;"kochmuetze";"3";"g2";10;105;82;738;0;"";-1;5;2;3;0,497949735449736;0,5;320;"1507"
"20";"15";"SN";4;"Cappy";"Kopfbedeckung";"Kleidung";2;"cappy";"3";"g2";10;107;83;794;0;"";0;7;3;4;1,49794973544974;0,5;320;"1504"
"20";"14";"JN";10;"Wal";"Fische";"Tiere";1;"wal";"3";"g2";10;108;84;1676;0;"";1;8;4;4;1,49794973544974;0,5;320;"1410"
"20";"15";"SN";10;"Badekappe";"Kopfbedeckung";"Kleidung";2;"badekappe";"3";"g2";10;109;84;1026;0;"";1;9;4;5;2,49794973544974;0,5;320;"1510"
"20";"15";"SN";3;"Kopftuch";"Kopfbedeckung";"Kleidung";2;"kopftuch";"3";"g2";10;110;85;1242;0;"";2;10;5;5;2,49794973544974;0,5;320;"1503"
"20";"14";"JN";7;"Schwertfisch";"Fische";"Tiere";1;"schwertfisch";"3";"g2";10;110;85;812;0;"";2;10;5;5;2,49794973544974;0,5;320;"1407"
"20";"35";"JN";1;"Geige";"Instrumente";"MiscI";7;"geige";"3";"g2";10;101;81;756;0;"";-2;1;1;0;-2,50205026455026;0,5;320;"3501"
"20";"35";"JN";6;"Akkordion";"Instrumente";"MiscI";7;"akkordion";"3";"g2";10;102;82;531;0;"";-1;2;2;0;-2,50205026455026;0,5;320;"3506"
"20";"20";"SN";2;"Milch";"Getraenke";"Lebensmittel";3;"milch";"3";"g2";10;101;81;667;0;"";-2;1;1;0;-2,50205026455026;0,5;320;"2002"
"20";"35";"JN";7;"Saxophon";"Instrumente";"MiscI";7;"saxophon";"3";"g2";10;104;83;606;0;"";0;4;3;1;-1,50205026455026;0,5;320;"3507"
"20";"20";"SN";5;"Cocktail";"Getraenke";"Lebensmittel";3;"cocktail";"3";"g2";10;102;82;708;0;"";-1;2;2;0;-2,50205026455026;0,5;320;"2005"
"20";"20";"SN";6;"Schnaps";"Getraenke";"Lebensmittel";3;"schnaps";"3";"g2";10;104;83;760;0;"";0;4;3;1;-1,50205026455026;0,5;320;"2006"
"20";"35";"JN";2;"Gitarre";"Instrumente";"MiscI";7;"gitarre";"3";"g2";10;108;84;770;0;"";1;8;4;4;1,49794973544974;0,5;320;"3502"
"20";"20";"SN";8;"Sprudelwasser";"Getraenke";"Lebensmittel";3;"sprudelwasser";"3";"g2";10;107;84;1039;0;"";1;7;4;3;0,497949735449736;0,5;320;"2008"
"20";"35";"JN";4;"Blockfloete";"Instrumente";"MiscI";7;"blockfloete";"3";"g2";10;110;85;528;0;"";2;10;5;5;2,49794973544974;0,5;320;"3504"
"20";"20";"SN";3;"Bier";"Getraenke";"Lebensmittel";3;"bier";"3";"g2";10;110;85;663;0;"";2;10;5;5;2,49794973544974;0,5;320;"2003"
"20";"25";"SN";6;"Anspitzer";"Buero";"Werkzeug";4;"anspitzer";"3";"g2";10;101;81;739;0;"";-2;1;1;0;-2,50205026455026;0,5;320;"2506"
"20";"39";"JN";3;"Fachwerkhaus";"Gebaeude";"MiscII";8;"fachwerkhaus";"3";"g2";10;101;81;1050;0;"";-2;1;1;0;-2,50205026455026;0,5;320;"3903"
"20";"25";"SN";1;"Edding";"Buero";"Werkzeug";4;"edding";"3";"g2";10;104;82;1634;0;"";-1;4;2;2;-0,502050264550264;0,5;320;"2501"
"20";"39";"JN";2;"Hochhaus";"Gebaeude";"MiscII";8;"hochhaus";"3";"g2";10;103;82;736;0;"";-1;3;2;1;-1,50205026455026;0,5;320;"3902"
"20";"25";"SN";8;"Locher";"Buero";"Werkzeug";4;"locher";"3";"g2";10;106;83;921;0;"";0;6;3;3;0,497949735449736;0,5;320;"2508"
"20";"39";"JN";7;"Windmuehle";"Gebaeude";"MiscII";8;"windmuehle";"3";"g2";10;106;83;824;0;"";0;6;3;3;0,497949735449736;0,5;320;"3907"
"20";"25";"SN";7;"Radiergummi";"Buero";"Werkzeug";4;"radiergummi";"3";"g2";10;108;84;639;0;"";1;8;4;4;1,49794973544974;0,5;320;"2507"
"20";"39";"JN";9;"Stadion";"Gebaeude";"MiscII";8;"stadion";"3";"g2";10;107;84;749;0;"";1;7;4;3;0,497949735449736;0,5;320;"3909"
"20";"25";"SN";9;"Schere";"Buero";"Werkzeug";4;"schere";"3";"g2";10;110;85;653;0;"";2;10;5;5;2,49794973544974;0,5;320;"2509"
"20";"39";"JN";8;"Schloss";"Gebaeude";"MiscII";8;"schloss";"3";"g2";10;110;85;775;0;"";2;10;5;5;2,49794973544974;0,5;320;"3908"
"20";"41";"SN";4;"Schilf";"Pflanzen";"MiscII";8;"schilf";"4";"g2";10;101;81;703;0;"";-2;1;1;0;-2,50205026455026;1,5;320;"4104"
"20";"18";"JN";10;"Brustbeutel";"Taschen";"Kleidung";2;"brustbeutel";"4";"g2";10;101;81;850;0;"";-2;1;1;0;-2,50205026455026;1,5;320;"1810"
"20";"41";"SN";1;"Kleeblatt";"Pflanzen";"MiscII";8;"kleeblatt";"4";"g2";10;103;82;1098;0;"";-1;3;2;1;-1,50205026455026;1,5;320;"4101"
"20";"18";"JN";4;"Beutel";"Taschen";"Kleidung";2;"beutel";"4";"g2";10;104;82;1383;0;"";-1;4;2;2;-0,502050264550264;1,5;320;"1804"
"20";"41";"SN";10;"Bambus";"Pflanzen";"MiscII";8;"bambus";"4";"g2";10;106;83;1125;0;"";0;6;3;3;0,497949735449736;1,5;320;"4110"
"20";"18";"JN";5;"Schulranzen";"Taschen";"Kleidung";2;"schulranzen";"4";"g2";10;106;83;714;0;"";0;6;3;3;0,497949735449736;1,5;320;"1805"
"20";"41";"SN";6;"Hanf";"Pflanzen";"MiscII";8;"hanf";"4";"g2";10;108;84;836;0;"";1;8;4;4;1,49794973544974;1,5;320;"4106"
"20";"18";"JN";2;"Handtasche";"Taschen";"Kleidung";2;"handtasche";"4";"g2";10;108;84;853;0;"";1;8;4;4;1,49794973544974;1,5;320;"1802"
"20";"41";"SN";9;"AloeVera";"Pflanzen";"MiscII";8;"aloevera";"4";"g2";10;110;85;880;0;"";2;10;5;5;2,49794973544974;1,5;320;"4109"
"20";"18";"JN";3;"Koffer";"Taschen";"Kleidung";2;"koffer";"4";"g2";10;110;85;724;0;"";2;10;5;5;2,49794973544974;1,5;320;"1803"
"20";"19";"JN";3;"Kirsche";"Obst";"Lebensmittel";3;"kirsche";"4";"g2";10;101;81;661;0;"";-2;1;1;0;-2,50205026455026;1,5;320;"1903"
"20";"28";"SN";1;"Auto";"Strasse";"Fortbewegungsmittel";5;"auto";"4";"g2";10;101;81;648;0;"";-2;1;1;0;-2,50205026455026;1,5;320;"2801"
"20";"28";"SN";2;"LKW";"Strasse";"Fortbewegungsmittel";5;"lkw";"4";"g2";10;102;82;793;0;"";-1;2;2;0;-2,50205026455026;1,5;320;"2802"
"20";"28";"SN";6;"Wohnmobil";"Strasse";"Fortbewegungsmittel";5;"wohnmobil";"4";"g2";10;105;83;982;0;"";0;5;3;2;-0,502050264550264;1,5;320;"2806"
"20";"19";"JN";6;"Erdbeere";"Obst";"Lebensmittel";3;"erdbeere";"4";"g2";10;105;82;559;0;"";-1;5;2;3;0,497949735449736;1,5;320;"1906"
"20";"28";"SN";3;"Bus";"Strasse";"Fortbewegungsmittel";5;"bus";"4";"g2";10;106;84;663;0;"";1;6;4;2;-0,502050264550264;1,5;320;"2803"
"20";"19";"JN";1;"Apfel";"Obst";"Lebensmittel";3;"apfel";"4";"g2";10;106;83;643;0;"";0;6;3;3;0,497949735449736;1,5;320;"1901"
"20";"28";"SN";7;"Rennwagen";"Strasse";"Fortbewegungsmittel";5;"rennwagen";"4";"g2";10;110;85;792;0;"";2;10;5;5;2,49794973544974;1,5;320;"2807"
"20";"19";"JN";9;"Ananas";"Obst";"Lebensmittel";3;"ananas";"4";"g2";10;109;84;541;0;"";1;9;4;5;2,49794973544974;1,5;320;"1909"
"20";"19";"JN";2;"Birne";"Obst";"Lebensmittel";3;"birne";"4";"g2";10;110;85;561;0;"";2;10;5;5;2,49794973544974;1,5;320;"1902"
"20";"43";"SN";9;"Sektglas";"Trinkgefaesse";"MiscII";8;"sektglas";"4";"g2";10;101;81;686;0;"";-2;1;1;0;-2,50205026455026;1,5;320;"4309"
"20";"43";"SN";10;"Trinkschlauch";"Trinkgefaesse";"MiscII";8;"trinkschlauch";"4";"g2";10;102;82;1018;0;"";-1;2;2;0;-2,50205026455026;1,5;320;"4310"
"20";"44";"JN";9;"Rohrzange";"Heimwerker";"Werkzeug";4;"rohrzange";"4";"g2";10;101;81;796;0;"";-2;1;1;0;-2,50205026455026;1,5;320;"4409"
"20";"44";"JN";6;"Meterstab";"Heimwerker";"Werkzeug";4;"meterstab";"4";"g2";10;102;82;810;0;"";-1;2;2;0;-2,50205026455026;1,5;320;"4406"
"20";"44";"JN";1;"Schraubenzieher";"Heimwerker";"Werkzeug";4;"schraubenzieher";"4";"g2";10;103;83;979;0;"";0;3;3;0;-2,50205026455026;1,5;320;"4401"
"20";"43";"SN";6;"Weinglas";"Trinkgefaesse";"MiscII";8;"weinglas";"4";"g2";10;105;83;794;0;"";0;5;3;2;-0,502050264550264;1,5;320;"4306"
"20";"43";"SN";8;"Bierkrug";"Trinkgefaesse";"MiscII";8;"bierkrug";"4";"g2";10;107;84;849;0;"";1;7;4;3;0,497949735449736;1,5;320;"4308"
"20";"44";"JN";2;"Wasserwaage";"Heimwerker";"Werkzeug";4;"wasserwaage";"4";"g2";10;107;84;1005;0;"";1;7;4;3;0,497949735449736;1,5;320;"4402"
"20";"44";"JN";7;"Teppichmesser";"Heimwerker";"Werkzeug";4;"teppichmesser";"4";"g2";10;110;85;850;0;"";2;10;5;5;2,49794973544974;1,5;320;"4407"
"20";"43";"SN";4;"Karaffe";"Trinkgefaesse";"MiscII";8;"karaffe";"4";"g2";10;110;85;1064;0;"";2;10;5;5;2,49794973544974;1,5;320;"4304"
"20";"27";"JN";2;"Segelschiff";"Wasser";"Fortbewegungsmittel";5;"segelschiff";"4";"g2";10;101;81;891;0;"";-2;1;1;0;-2,50205026455026;1,5;320;"2702"
"20";"31";"SN";2;"Hocker";"Sitzen";"Moebel";6;"hocker";"4";"g2";10;101;81;678;0;"";-2;1;1;0;-2,50205026455026;1,5;320;"3102"
"20";"27";"JN";4;"U-Boot";"Wasser";"Fortbewegungsmittel";5;"u-boot";"4";"g2";10;103;82;781;0;"";-1;3;2;1;-1,50205026455026;1,5;320;"2704"
"20";"31";"SN";5;"Stuhl";"Sitzen";"Moebel";6;"stuhl";"4";"g2";10;105;82;733;0;"";-1;5;2;3;0,497949735449736;1,5;320;"3105"
"20";"27";"JN";3;"Tretboot";"Wasser";"Fortbewegungsmittel";5;"tretboot";"4";"g2";10;106;84;1049;0;"";1;6;4;2;-0,502050264550264;1,5;320;"2703"
"20";"31";"SN";8;"Sitzsack";"Sitzen";"Moebel";6;"sitzsack";"4";"g2";10;108;83;560;0;"";0;8;3;5;2,49794973544974;1,5;320;"3108"
"20";"31";"SN";9;"Kinderhochsitz";"Sitzen";"Moebel";6;"kinderhochsitz";"4";"g2";10;109;84;956;0;"";1;9;4;5;2,49794973544974;1,5;320;"3109"
"20";"31";"SN";1;"Couch";"Sitzen";"Moebel";6;"couch";"4";"g2";10;110;85;658;0;"";2;10;5;5;2,49794973544974;1,5;320;"3101"
"20";"27";"JN";5;"Kanu";"Wasser";"Fortbewegungsmittel";5;"kanu";"4";"g2";10;110;85;748;0;"";2;10;5;5;2,49794973544974;1,5;320;"2705"
"20";"23";"SN";7;"Loeffel";"Werkzeug_Kueche";"Werkzeug";4;"loeffel";"4";"g2";10;101;81;625;0;"";-2;1;1;0;-2,50205026455026;1,5;320;"2307"
"20";"23";"SN";9;"Puerierstab";"Werkzeug_Kueche";"Werkzeug";4;"puerierstab";"4";"g2";10;103;82;950;0;"";-1;3;2;1;-1,50205026455026;1,5;320;"2309"
"20";"23";"SN";3;"Nudelholz";"Werkzeug_Kueche";"Werkzeug";4;"nudelholz";"4";"g2";10;104;83;913;0;"";0;4;3;1;-1,50205026455026;1,5;320;"2303"
"20";"13";"JN";2;"Biene";"Insekten";"Tiere";1;"biene";"4";"g2";10;101;81;972;0;"";-2;1;1;0;-2,50205026455026;1,5;320;"1302"
"20";"23";"SN";2;"Kelle";"Werkzeug_Kueche";"Werkzeug";4;"kelle";"4";"g2";10;106;84;1054;0;"";1;6;4;2;-0,502050264550264;1,5;320;"2302"
"20";"13";"JN";4;"Ameise";"Insekten";"Tiere";1;"ameise";"4";"g2";10;103;82;694;0;"";-1;3;2;1;-1,50205026455026;1,5;320;"1304"
"20";"13";"JN";9;"Grashuepfer";"Insekten";"Tiere";1;"grashuepfer";"4";"g2";10;106;83;887;0;"";0;6;3;3;0,497949735449736;1,5;320;"1309"
"20";"13";"JN";10;"Muecke";"Insekten";"Tiere";1;"muecke";"4";"g2";10;108;84;1110;0;"";1;8;4;4;1,49794973544974;1,5;320;"1310"
"20";"23";"SN";5;"Dosenoeffner";"Werkzeug_Kueche";"Werkzeug";4;"dosenoeffner";"4";"g2";10;110;85;1191;0;"";2;10;5;5;2,49794973544974;1,5;320;"2305"
"20";"13";"JN";6;"Skorpion";"Insekten";"Tiere";1;"skorpion";"4";"g2";10;110;85;1158;0;"";2;10;5;5;2,49794973544974;1,5;320;"1306"
"20";"30";"JN";1;"Bagger";"Bau";"Fortbewegungsmittel";5;"bagger";"4";"g2";10;101;81;912;0;"";-2;1;1;0;-2,50205026455026;1,5;320;"3001"
"20";"21";"SN";7;"Karotte";"Gemuese";"Lebensmittel";3;"karotte";"4";"g2";10;101;81;731;0;"";-2;1;1;0;-2,50205026455026;1,5;320;"2107"
"20";"30";"JN";2;"Planierraupe";"Bau";"Fortbewegungsmittel";5;"planierraupe";"4";"g2";10;102;82;1878;0;"";-1;2;2;0;-2,50205026455026;1,5;320;"3002"
"20";"21";"SN";5;"Radieschen";"Gemuese";"Lebensmittel";3;"radieschen";"4";"g2";10;103;82;677;0;"";-1;3;2;1;-1,50205026455026;1,5;320;"2105"
"20";"30";"JN";5;"Betonmischer";"Bau";"Fortbewegungsmittel";5;"betonmischer";"4";"g2";10;105;83;1177;0;"";0;5;3;2;-0,502050264550264;1,5;320;"3005"
"20";"21";"SN";9;"Brokkoli";"Gemuese";"Lebensmittel";3;"brokkoli";"4";"g2";10;105;83;668;0;"";0;5;3;2;-0,502050264550264;1,5;320;"2109"
"20";"21";"SN";10;"Blumenkohl";"Gemuese";"Lebensmittel";3;"blumenkohl";"4";"g2";10;107;84;217;0;"";1;7;4;3;0,497949735449736;1,5;320;"2110"
"20";"30";"JN";10;"Abrissbirne";"Bau";"Fortbewegungsmittel";5;"abrissbirne";"4";"g2";10;108;84;803;0;"";1;8;4;4;1,49794973544974;1,5;320;"3010"
"20";"21";"SN";3;"Spargel";"Gemuese";"Lebensmittel";3;"spargel";"4";"g2";10;110;85;571;0;"";2;10;5;5;2,49794973544974;1,5;320;"2103"
"20";"30";"JN";6;"Walze";"Bau";"Fortbewegungsmittel";5;"walze";"4";"g2";10;110;85;877;0;"";2;10;5;5;2,49794973544974;1,5;320;"3006"
"20";"14";"JN";5;"Goldfisch";"Fische";"Tiere";1;"goldfisch";"4";"g2";10;101;81;845;0;"";-2;1;1;0;-2,50205026455026;1,5;320;"1405"
"20";"15";"SN";10;"Badekappe";"Kopfbedeckung";"Kleidung";2;"badekappe";"4";"g2";10;101;81;941;0;"";-2;1;1;0;-2,50205026455026;1,5;320;"1510"
"20";"15";"SN";4;"Cappy";"Kopfbedeckung";"Kleidung";2;"cappy";"4";"g2";10;102;82;668;0;"";-1;2;2;0;-2,50205026455026;1,5;320;"1504"
"20";"14";"JN";7;"Schwertfisch";"Fische";"Tiere";1;"schwertfisch";"4";"g2";10;104;82;747;0;"";-1;4;2;2;-0,502050264550264;1,5;320;"1407"
"20";"14";"JN";6;"Karpfen";"Fische";"Tiere";1;"karpfen";"4";"g2";10;106;83;977;0;"";0;6;3;3;0,497949735449736;1,5;320;"1406"
"20";"15";"SN";2;"Pudelmuetze";"Kopfbedeckung";"Kleidung";2;"pudelmuetze";"4";"g2";10;106;83;1064;0;"";0;6;3;3;0,497949735449736;1,5;320;"1502"
"20";"14";"JN";10;"Wal";"Fische";"Tiere";1;"wal";"4";"g2";10;108;84;829;0;"";1;8;4;4;1,49794973544974;1,5;320;"1410"
"20";"15";"SN";7;"Kochmuetze";"Kopfbedeckung";"Kleidung";2;"kochmuetze";"4";"g2";10;109;84;755;0;"";1;9;4;5;2,49794973544974;1,5;320;"1507"
"20";"14";"JN";3;"Kugelfisch";"Fische";"Tiere";1;"kugelfisch";"4";"g2";10;110;85;839;0;"";2;10;5;5;2,49794973544974;1,5;320;"1403"
"20";"20";"SN";5;"Cocktail";"Getraenke";"Lebensmittel";3;"cocktail";"4";"g2";10;101;81;906;0;"";-2;1;1;0;-2,50205026455026;1,5;320;"2005"
